project_id,project_title,award_amount_m,award_holder_name,hrcs_health_category,inpmceurope,trialscientific,trialpubtype,trialidtype
NIHR134839,WHITE-PRESSURE3: World Hip Trauma Evaluation - Pressure ulcer prevention 3; A randomised clinical trial assessing early heel specific adjunct devices for heel pressure ulcer prevention in people with a fractured hip.,1.6777731100000002,Professor Jane Nixon/Professor Matthew Costa,"Musculoskeletal,Skin",FALSE,TRUE,FALSE,FALSE
NIHR134867,Cellulitis Optimal Antibiotic Treatment: COAT study,1.4903323,Professor Nick Francis,Infection,FALSE,TRUE,FALSE,FALSE
NIHR135115,The Yorkshire & Humber Palliative Care Research Network: Addressing Inequalities Across All Ages,0.09993256,Professor Fliss Murtagh,Generic Health Relevance,TRUE,FALSE,FALSE,FALSE
NIHR135150,"Clinical effectiveness of an adolescent-specific strengthening programme, compared to usual care, for ambulant adolescents with spastic cerebral palsy - the ROBUST trial",1.39548196,Professor Sally Hopewell/Mr Tim Theologis,Neurological,FALSE,TRUE,FALSE,FALSE
NIHR135258,"The UNITY Trial:
The UNexplained InfertiliTY treatment Trial",1.80180594,Dr Jackson Kirkman-Brown,Reproductive Health and Childbirth,FALSE,TRUE,FALSE,FALSE
NIHR135361,Palliative Partners in Head and Neck Cancer (PP-HANC) - a network approach to addressing the needs of patients and their families,0.10090524,Professor Joanne Patterson/Dr Catriona Mayland,Cancer and neoplasms,TRUE,FALSE,FALSE,FALSE
NIHR135432,Male synthetic sling versus Artificial urinary Sphincter Trial for men with urodynamic stress incontinence after prostate surgery: Evaluation by Randomised controlled trial (MASTER) - Long term follow up,0.2025091,Professor Paul Abrams,Renal and Urogenital,FALSE,TRUE,FALSE,FALSE
NIHR135575,Rapid Outcomes of COVid therapeutics in Eave II (ROCOVE),0.11357993,Professor Aziz Sheikh,Infection,TRUE,FALSE,FALSE,FALSE
NIHR135577,A study within a trial to determine the effect of skin tone on the diagnostic accuracy of pulse oximeters.,0.62243936,Professor Daniel Martin,"Respiratory,Generic Health Relevance",TRUE,TRUE,FALSE,FALSE
NIHR150195,"Surgery compared with sling immobilisation in the management of adults with a displaced unstable fracture of the distal clavicle: a multi-centre, non-inferiority, randomised controlled trial (DIDACT – DIsplaced DistAl Clavicle Trial)",1.06736744,Associate Professor Harvinder Singh,Injuries and Accidents,FALSE,TRUE,FALSE,FALSE
NIHR150358,"Effectiveness and cost-effectiveness of a peer-delivered, relational, harm reduction intervention to improve mental health, quality of life, and related outcomes, for people experiencing homelessness and substance use problems: The ‘SHARPS’ cluster randomised controlled trial.",2.81219394,Professor Graeme MacLennan/Professor Tessa Parkes,Mental Health,FALSE,TRUE,FALSE,FALSE
NIHR150958,PROTECT PRegnancy Outcomes using continuous glucose monitoring TEChnology in pregnant women with Type 2 diabetes: A multicentre randomised controlled trial of the clinical and cost-effectiveness of using continuous glucose monitoring in pregnant women with type 2 diabetes,1.58014176,Professor Helen Murphy/Professor Eleanor Scott,"Metabolic and Endocrine,Reproductive Health and Childbirth",FALSE,TRUE,FALSE,FALSE
NIHR151008,The Medal Trial - MEDications in Acute Low back pain,1.9251755,Professor Toby Helliwell/Honorary Professor Adrian Gardner,Musculoskeletal,FALSE,TRUE,FALSE,FALSE
NIHR151230,A randomised controlled trial assessing the clinical and cost-effectiveness of Endovascular vs. Open revascularisation in severe oCClusive aorto-iliac disease. The EVOCC trial.,1.94986666,Professor Alun Davies/Professor Athanasios Saratzis,Cardiovascular,TRUE,TRUE,TRUE,TRUE
NIHR151318,"Investigating the benefits and harms of reduced daily dose oral isotretinoin in the treatment of acne: A parallel group, assessor blind, non-inferiority, multicentre randomised controlled trial, with an internal pilot (Acne-ID)",2.14857406,Professor Kim Thomas/Dr Esther Burden-Teh,Skin,FALSE,TRUE,FALSE,FALSE
NIHR151601,Glucocorticoids in Adults With Acute Respiratory Distress Syndrome: Randomised Clinical Trial (GuARDS Trial),2.23010611,Professor Manu Shankar-Hari,Respiratory,FALSE,TRUE,FALSE,FALSE
NIHR151760,"Adjuvant radiotherapy in patients with high-risk primary cutaneous Squamous Cell Carcinoma AFTER surgery (SCC-AFTER): an open label, multicentre, two-arm phase III randomised trial",2.50175125,Dr Agata Rembielak/Professor Catherine Harwood,Cancer and neoplasms,FALSE,TRUE,FALSE,FALSE
NIHR151863,Secondary intention wound healing following excision of keratinocyte cancers on the lower legs: HEALS2,1.12063898,Dr David Veitch/Dr Aaron Wernham,Cancer and neoplasms,FALSE,TRUE,FALSE,FALSE
NIHR152188,Cooling in Mild Encephalopathy Trial (COMET),2.07520284,Professor Seetha Shankaran/Professor Sudhin Thayyil,Reproductive Health and Childbirth,TRUE,TRUE,TRUE,TRUE
NIHR152506,Restart tICrH: A Randomised Trial of Timing to Restart Direct Oral Anticoagulants after Traumatic Intracranial Haemorrhage,1.95158004,Miss Catherine McMahon/Professor Michael Jenkinson,"Blood,Injuries and Accidents",FALSE,TRUE,FALSE,FALSE
NIHR152516,ICS-RECODE: Predictors of treatment REsponse to inhaled corticosteroids (ICS) in COPD: randomised COntrolled trials individual participant Data re-Evaluation.,0.20614334,Professor Jorgen Vestbo/Dr Alexander Mathioudakis,Respiratory,TRUE,TRUE,FALSE,FALSE
NIHR152587,Identifying the most clinically effective exercise prescription for people with intermittent claudication (MAXIMISE): a component network meta-analysis with concurrent cost-effectiveness analysis,0.4905433400000001,Professor Ian Chetter/Dr Sean Pymer,Cardiovascular,TRUE,TRUE,FALSE,FALSE
NIHR152877,THRomboprophylaxis in Individuals undergoing superficial endoVEnous treatment (THRIVE) – a multi-centre assessor-blind randomised-controlled trial,2.10307031,Professor Alun Davies/Professor Daniel Carradice,Cardiovascular,TRUE,TRUE,TRUE,FALSE
NIHR153131,Antidepressants to prevent relapse in depression in older people (ANTLER 75+ Trial),2.0351213500000003,Professor Robert Howard,Mental Health,FALSE,TRUE,FALSE,FALSE
NIHR153139,Randomised Evaluation of rehabilitation after ACute proximal Humerus fracture (the REACH trial),1.68453995,Professor Matthew Costa/Professor David Keene,"Injuries and Accidents,Musculoskeletal",FALSE,TRUE,FALSE,FALSE
NIHR153170,Pain Relief After Instrumented Spinal surgEry trial (PRAISE Trial),1.37780502,Professor Matthew Wilson,Musculoskeletal,TRUE,TRUE,FALSE,FALSE
NIHR153187,"Treatment options for women with heavy menstrual bleeding: A comprehensive systematic review, network meta-analysis, and health economic assessment.",0.23122479,Dr Claire Vale/Dr Bassel H.Al Wattar,Reproductive Health and Childbirth,TRUE,TRUE,FALSE,FALSE
NIHR153258,DEBI: clinical and cost-effectiveness of desogestrel versus the combined oral contraceptive pill for problematic bleeding on the etonogestrel implant,1.45858703,Professor Kate Walker,Reproductive Health and Childbirth,FALSE,TRUE,FALSE,FALSE
NIHR153888,"Managing chronic Myalgia Temporomandibular Disorder (M-TMD): a pragmatic randomised controlled trial of Botulinum toxin type A, Lidocaine, and Amitriptyline/Gabapentin, with internal pilot and cost-effectiveness analysis (MiTiGate trial)",2.03627554,Professor Justin Durham,Musculoskeletal,FALSE,TRUE,FALSE,FALSE
NIHR154252,"Randomised trial examining clinical and cost effectiveness of three antithrombotic regimens following endovascular lower limb revascularisation for chronic limb threatening ischaemia: CLARITY (CLopidogrel, Aspirin and RIvaroxaban after revascularIsation with angioplasTY)",2.5759676,Professor Christopher Twine,"Blood,Cardiovascular",FALSE,TRUE,FALSE,FALSE
NIHR154716,Thromboprophylaxis in Lower Limb Immobilisation (TiLLI): a multicentre study comprising two linked open label phase III randomised controlled trials evaluating the effectiveness and cost effectiveness of different methods of pharmacological prophylaxis for patients with temporary lower limb immobilisation,3.05877908,Dr Daniel Horner/Professor Xavier Griffin,Blood,TRUE,TRUE,FALSE,FALSE
NIHR155220,A multi-centre double-blind randomised placebo-controlled group-sequential superiority trial to assess the effectiveness and cost-effectiveness of oral Corticosteroids in patients witH fibrOtic hypeRsensitivity pneUmonitiS (CHORUS).,1.97934324,Professor Michael Gibbons/Dr Philip Molyneaux,Respiratory,FALSE,TRUE,FALSE,FALSE
NIHR155476,Development of a Platform Trial in Paediatric Intensive Care,0.20479476,Mr Paul Mouncey/Professor Mark Peters,Generic Health Relevance,FALSE,TRUE,FALSE,FALSE
NIHR155875,Timing Of Nutrition In emergenCy laparotomy (TONIC) - A  randomised trial comparing early parenteral nutrition vs standard nutritional care following emergency laparotomy.,1.53704568,Mr Matthew Lee,Oral and Gastrointestinal,FALSE,TRUE,FALSE,FALSE
NIHR156487,Investigating the clinical and cost-effectiveness of CHildren’s Early Self-care Support in children with neurodisability: the CHESS cluster randomised controlled trial,2.413461,Dr Niina Kolehmainen,Neurological,FALSE,TRUE,FALSE,FALSE
NIHR156616,Developing a national platform for delivering efficient trials for people living with stroke: Life After Stroke Platform (LEAP),0.2023789,Professor Anne Forster/Professor Amanda Farrin,Stroke,FALSE,TRUE,FALSE,FALSE
NIHR157097,Big Toe OstEoarthritis (Big TOE) Trial: Inserts,1.91691273,Professor Julie Bruce/Dr Mike Backhouse,Musculoskeletal,FALSE,TRUE,FALSE,FALSE
NIHR157478,Antibiotics For uncomplicated Lower Respiratory Tract Infections in Older AdulTs - AFLOAT,1.7206371100000002,Professor Nick Francis/Dr Mark Lown,Respiratory,FALSE,TRUE,FALSE,FALSE
NIHR157696,Clinical and cost-effectiveness of adapted online parent-led treatment compared to treatment as usual for autistic children with anxiety problems in Child and Adolescent Mental Health Services: A randomised controlled trial,2.5404351600000004,Professor Cathy Creswell,Mental Health,TRUE,TRUE,FALSE,FALSE
NIHR157938,ACL STARR - Anterior Cruciate Ligament Stratified Accelerated Repair or Reconstruction Single blind randomised control trial for patients with proximal ACL injuries treatment with ACL repair v ACL reconstruction.,1.75165378,Associate Professor Stephen McDonnell,Musculoskeletal,FALSE,TRUE,FALSE,FALSE
NIHR158400,"Targeted Axillary Dissection versus axillary node clearance in patients with POsitive axillary Lymph nodes in Early breast cancer: A multicentre, pragmatic, phase III randomised controlled trial",2.5468521099999997,Professor Shelley Potter,Cancer and neoplasms,TRUE,TRUE,TRUE,FALSE
NIHR158471,The clinical and cost effectiveness of oraL vErsus intrAmuscular glucocorticoiDs in rhEumatoid aRthritis: LEADER A Randomised Controlled Trial,1.82277965,Dr James Bluett/Professor Anne Barton,Inflammatory and Immune System,FALSE,TRUE,FALSE,FALSE
NIHR158902,Getting Recovery Right After Neck Dissection for Head and Neck Cancer (GRRAND),1.83929726,Professor Stuart Winter/Professor Toby Smith,Cancer and neoplasms,TRUE,TRUE,TRUE,FALSE
NIHR159009,LACunar Intervention (LACI) Trial-3: Assessment of efficacy and safety of cilostazol and isosorbide mononitrate to prevent adverse outcomes in patients with cerebral small vessel disease (lacunar) ischaemic stroke,2.68232255,Professor Philip Bath/Professor Joanna Wardlaw,Stroke,FALSE,TRUE,FALSE,FALSE
NIHR159538,ESTEEM - Evaluating the clinical and cost-effectivenesS of TEstosteronE to improve Menopause-related quality of life,2.65759034,Professor Michael Robling/Dr Christina Munro,Reproductive Health and Childbirth,FALSE,TRUE,FALSE,FALSE
NIHR159676,The PORTRAIT trial – Post-operative radiotherapy in surgically treated bone metastases,2.20165496,Mr Jonathan Stevenson,Cancer and neoplasms,FALSE,TRUE,FALSE,FALSE
NIHR160509,"ROSSINI 2 EXTENSION - A Phase 3, multi-arm, multi-stage (MAMS), pragmatic, blinded multicentre RCT to evaluate the use of in-theatre interventions, alone or in combination, to reduce SSI rates in patients undergoing abdominal surgery.",1.02580405,Professor Thomas Pinkney,Infection,TRUE,TRUE,FALSE,TRUE
NIHR160813,A pragmatic randomised trial comparing Oral Corticosteroids and Colchicine for the treatment of goUt flaRes in people with relative contraindications to non-steroidal anti-inflammatory drugs (the OCCUR trial),2.06165851,Dr Mark Lambie,Inflammatory and Immune System,FALSE,TRUE,FALSE,FALSE
NIHR160872,EXamining antibiotics for ulCerated skIn cancer Surgical Excision (EXCISE),1.4865978999999998,Dr Emma Thomas-Jones/Dr Rachel Abbott,"Cancer and neoplasms,Infection",FALSE,TRUE,FALSE,FALSE
NIHR161731,The 4th Multicentre Intrapleural Sepsis Trial (MIST4) - a definitive randomised clinical effectiveness study comparing initial video assisted thoracic surgery and intrapleural enzyme therapy in adult patients with pleural infection.,2.83614685,Dr Eihab Bedawi/Professor Najib Rahman,Infection,FALSE,TRUE,FALSE,FALSE
NIHR162027,"A randomised trial of aminophylline, magnesium sulfate or salbutamol intravenous therapy for acute severe asthma in children and young people.",2.3590283999999997,Professor Damian Roland/Professor Graham Roberts,Respiratory,FALSE,TRUE,FALSE,FALSE
NIHR163261,"Nerve Block for Chronic Pain After Knee Replacement Surgery (the BaCPAKS trial): 
A multi-centre, randomised, placebo-controlled trial to evaluate the clinical and cost effectiveness of adding an adductor canal block to standard perioperative approaches in primary elective knee joint replacement",2.0847265900000003,Professor Fang Gao/Dr Ciro Morgese,Musculoskeletal,FALSE,TRUE,FALSE,FALSE
NIHR163461,A Randomised Controlled Trial (RCT) of a Diazepam Maintenance Intervention versus Standard Care of Tapering Diazepam to Reduce Dependent Street Benzodiazepine Use in Adults Receiving Opioid Agonist Treatment (OAT) (The In-BOAT Trial),2.66706223,Professor Catriona Matheson,Mental Health,FALSE,TRUE,FALSE,FALSE
NIHR163836,Pre-operative Radiotherapy And DIEP flAP Reconstruction Trial-II,2.25308933,Mr Daniel Leff/Mr Paul Thiruchelvam,Cancer and neoplasms,FALSE,TRUE,FALSE,FALSE
NIHR165206,Omeprazole for Treatment of Term and preterm infants with gastro-oEsophageal Reflux (OTTER),2.5398655,Dr Deepthi Jyothish/Dr Mark Johnson,Oral and Gastrointestinal,FALSE,TRUE,FALSE,FALSE
NIHR165646,Apixaban thromboprophylaxis to prevent venous thromboembolism in ambulatory lung cancer patients undergoing systemic anticancer treatment.,3.49813421,Dr Michael Newnham/Professor Gary Middleton,"Blood,Cancer and neoplasms",FALSE,TRUE,FALSE,FALSE
NIHR165783,Treatment of Toddler’s fractures: A multicentre non-inferiority RCT of observation or immobilisation,1.03433576,Honorary Professor Shammi Ramlakhan/Mr Nicolas Nicolaou,Injuries and Accidents,FALSE,TRUE,FALSE,FALSE
NIHR166133,Better Outcomes in Babies with Bacterial meningitis: BOBBi,5.94306187,Professor Paul Heath/Professor Chris Gale,"Neurological,Infection",FALSE,TRUE,FALSE,FALSE
NIHR167171,METRIC trial: METfoRmin In psyChosis (METRIC) for weight gain prevention,3.02883181,Dr Paul French/Professor Richard Holt,"Metabolic and Endocrine,Mental Health",FALSE,TRUE,FALSE,FALSE
NIHR167183,Vagus Nerve Stimulation for epilepsy in children and adults: Assessment of Longer term clinical and cost Effectiveness in a Randomised controlled Trial (VNS-ALERT),2.91107202,Professor Anthony Marson,Neurological,FALSE,TRUE,FALSE,FALSE
NIHR167450,A Randomised controlled trial assessing the clinical and cost-effectiveness of Endovascular vs. Open revascularisation for common femoral artery steno-occlusive disease. The RAF Trial.,2.29261359,Professor Athanasios Saratzis,Cardiovascular,FALSE,TRUE,FALSE,FALSE
NIHR167724,Pre-Operative Rehabilitation (Prehabilitation) in Elective Lower Limb Paediatric Orthopaedic Surgery – PREPARE KIDS,1.91263958,Mr Tim Theologis/Dr Marie-Caroline Nogaro,Musculoskeletal,FALSE,TRUE,FALSE,FALSE
NIHR168105,RECURRENT-GB Trial: Repeat ExCision Upon Recurrence: REthinking Neurosurgical Treatment of GlioBlastoma,1.98255649,Dr Chris McKinnon/Associate Professor Puneet Plaha,Cancer and neoplasms,FALSE,TRUE,FALSE,FALSE
